CNTYNAME,PSTL_CODE,YEAR,DATE_COL,ELEVATION,UID,SITE_ID,UNIQUE_ID,LAT_DD83,LON_DD83
Bladen,NC,2019,6/21/2019,8.74,2013857,NRS18_NC_10026,NRS_NC-10153,34.79583623,-78.80513137
Harnett,NC,2019,6/23/2019,40.88,2013861,NRS18_NC_10027,NRS_NC-10154,35.50851802,-78.9607055
Winnebago,IL,2019,6/23/2019,221.64,2013862,NRS18_IL_10014,NRS_IL-10087,42.47833064,-89.0560394
Lincoln,WY,2019,6/23/2019,2005.39,2013864,NRS18_WY_10025,NRS_WY-10388,42.93434526,-110.7209235
Lincoln,WY,2019,6/23/2019,2124.81,2013865,NRS18_WY_10005,NRS_WY-10343,42.81299095,-110.6890214
Teton,WY,2019,6/21/2019,1813.24,2013866,NRS18_WY_11594,NRS_WY-10571,43.31551675,-110.6957377
Gilliam,OR,2019,6/22/2019,292.04,2013867,NRS18_OR_10014,NRS_OR-10485,45.16977487,-120.4822805
Frederick,MD,2019,6/24/2019,61.59,2013868,NRS18_MD_11081,NRS_MD-10097,39.26544769,-77.53817853
Holt,NE,2019,6/24/2019,612.61,2013869,NRS18_NE_10079,NRS_NE-10188,42.60695147,-98.89009923
Baraga,MI,2019,6/24/2019,210.11,2013870,NRS18_MI_10035,NRS_MI-10134,46.74178176,-88.48809369
Itasca,MN,2019,6/24/2019,400.38,2013871,NRS18_MN_10054,NRS_MN-10191,47.76143222,-93.85485445
Roseau,MN,2019,6/23/2019,351.5,2013872,NRS18_MN_10037,NRS_MN-10174,48.57972898,-95.69162612
Catawba,NC,2019,6/24/2019,256.31,2013873,NRS18_NC_10010,NRS_NC-10125,35.82240637,-81.18403673
Kay,OK,2019,6/24/2019,301.97,2013876,NRS18_OK_11421,NRS_OK-10225,36.75884385,-97.45724645
Delaware,IA,2019,6/24/2019,290.71,2013877,NRS18_IA_10031,NRS_IA-10146,42.53729178,-91.50170822
Clay,MN,2019,6/23/2019,271.16,2013878,NRS18_MN_10020,NRS_MN-10135,46.7649255,-96.77698153
Pushmataha,OK,2019,6/24/2019,124.54,2013879,NRS18_OK_10035,NRS_OK-10127,34.22702062,-95.49316527
Montrose,CO,2019,6/24/2019,1846.23,2013880,NRS18_CO_10398,NRS_CO-10475,38.2233277,-108.3525292
Lewis,NY,2019,6/25/2019,590.42,2013881,NRS18_NY_10051,NRS_NY-10160,43.65605765,-75.56437327
Polk,TN,2019,6/25/2019,209.125,2013882,NRS18_TN_10015,NRS_TN-10114,35.21876506,-84.65150132
Holt,NE,2019,6/25/2019,584.57,2013883,NRS18_NE_10030,NRS_NE-10159,42.76744304,-99.1385237
Dane,WI,2019,6/25/2019,220.19,2013884,NRS18_WI_10010,NRS_WI-10060,43.21793344,-89.82450856
Washington,MD,2019,6/25/2019,105.54,2013885,NRS18_MD_10004,NRS_MD-10021,39.59856395,-77.88460965
Knott,KY,2019,6/25/2019,329.265,2013886,NRS18_KY_10005,NRS_KY-10056,37.29617561,-83.06281405
Iron,MI,2019,6/25/2019,496.53,2013887,NRS18_MI_10006,NRS_MI-10057,46.2920558,-88.94178909
Cobb,GA,2019,6/25/2019,232.57,2013888,NRS18_GA_10019,NRS_GA-10124,33.87507025,-84.4490267
Hettinger,ND,2019,6/25/2019,771.28,2013889,NRS18_ND_10044,NRS_ND-10444,46.5106953,-102.8201334
Clearwater,MN,2019,6/25/2019,366.865,2013890,NRS18_MN_10028,NRS_MN-10132,47.76297832,-95.40422429
Grand,UT,2019,6/25/2019,1243.235,2013891,NRS18_UT_10010,NRS_UT-10331,38.76149825,-109.3237165
Traverse,MN,2019,6/25/2019,293.95,2013894,NRS18_MN_10068,NRS_MN-10205,45.99983775,-96.57328838
Muskogee,OK,2019,6/25/2019,141.84,2013895,NRS18_OK_10032,NRS_OK-10184,35.38163611,-95.12699571
Clayton,IA,2019,6/25/2019,216.36,2013896,NRS18_IA_10018,NRS_IA-10116,42.82805415,-91.37593124
Coos,NH,2019,6/25/2019,225.48,2013897,NRS18_NH_10017,NRS_NH-10128,44.40314923,-71.11012364
Fall River,SD,2019,6/25/2019,971.82,2013898,NRS18_SD_10061,NRS_SD-10475,43.27662563,-103.5200658
Union,NC,2019,6/25/2019,132.995,2013899,NRS18_NC_10001,NRS_NC-10041,35.04365233,-80.46558258
Ashland,WI,2019,6/25/2019,235.93,2013900,NRS18_WI_10015,NRS_WI-10120,46.4808727,-90.55855213
Gunnison,CO,2019,6/25/2019,3161.395,2013901,NRS18_CO_10064,NRS_CO-10351,38.76933255,-106.4588986
Mendocino,CA,2019,6/25/2019,385.075,2013902,NRS18_CA_10026,NRS_CA-10906,39.75738715,-123.7248447
Lafayette,WI,2019,6/26/2019,243.72,2013903,NRS18_WI_10014,NRS_WI-10071,42.65018051,-90.03286359
Caribou,ID,2019,6/25/2019,1793.71,2013904,NRS18_ID_10018,NRS_ID-10345,42.43041813,-111.7890883
Lewis,NY,2019,6/26/2019,295.78,2013905,NRS18_NY_10089,NRS_NY-10101,43.66567926,-75.29471159
Grady,OK,2019,6/26/2019,334.21,2013906,NRS18_OK_10432,NRS_OK-10207,34.99246769,-97.68385799
Bradford,FL,2019,6/25/2019,44.77,2013907,NRS18_FL_10047,NRS_FL-10208,29.93828426,-82.10600451
Claiborne,TN,2019,6/26/2019,325.97,2013908,NRS18_TN_RF001,NRS_TN-10154,36.535,-83.57576
Stonewall,TX,2019,6/25/2019,452.46,2013909,NRS18_TX_10060,NRS_TX-10310,33.26926793,-100.0100893
Morrow,OR,2019,6/26/2019,442.48,2013910,NRS18_OR_10521,NRS_OR-10674,45.41106861,-119.794268
Gogebic,MI,2019,6/26/2019,508.48,2013911,NRS18_MI_10049,NRS_MI-10148,46.26555884,-89.43310093
Fayette,WV,2019,6/25/2019,188.97,2013912,NRS18_WV_10020,NRS_WV-10076,38.12790131,-81.21958276
Cass,MN,2019,6/26/2019,405.35,2013913,NRS18_MN_10023,NRS_MN-10156,46.91546096,-94.042166
Bucks,PA,2019,6/26/2019,2.745,2013914,NRS18_PA_10022,NRS_PA-10082,40.09951365,-74.86764777
Greene,TN,2019,6/26/2019,415.78,2013915,NRS18_TN_10022,NRS_TN-10141,35.95872233,-82.8793366
San Juan,UT,2019,6/26/2019,1183.55,2013916,NRS18_UT_10439,NRS_UT-10392,38.23115315,-109.8026767
Pickens,GA,2019,6/26/2019,284.17,2013917,NRS18_GA_10015,NRS_GA-10114,34.51919527,-84.59084079
Fayette,IA,2019,6/26/2019,315.57,2013919,NRS18_IA_10206,NRS_IA-10151,42.89843176,-91.79367365
Cameron,TX,2019,6/25/2019,18.23,2013920,NRS18_TX_10640,NRS_TX-10360,26.07007639,-97.73843663
Breathitt,KY,2019,6/26/2019,268.96,2013921,NRS18_KY_10197,NRS_KY-10114,37.373546,-83.39008857
Hinsdale,CO,2019,6/26/2019,2879.47,2013922,NRS18_CO_10018,NRS_CO-10315,37.75137924,-107.3354216
Otter Tail,MN,2019,6/26/2019,400.46,2013923,NRS18_MN_10090,NRS_MN-10133,46.61227477,-96.03440847
Pennington,SD,2019,6/26/2019,1851.87,2013924,NRS18_SD_10071,NRS_SD-10424,43.98930607,-103.7802175
Lewis,NY,2019,6/27/2019,318.705,2013925,NRS18_NY_10080,NRS_NY-10136,43.76853788,-75.50135516
Green,WI,2019,6/27/2019,249.01,2013926,NRS18_WI_10692,NRS_WI-10234,42.78492383,-89.47780006
Wheeler,OR,2019,6/25/2019,533.22,2013927,NRS18_OR_10063,NRS_OR-10568,44.82284826,-119.849957
Wayne,PA,2019,6/27/2019,282.8,2013928,NRS18_PA_10037,NRS_PA-10118,41.68354974,-75.10842232
Warren,NJ,2019,6/27/2019,63.13,2013929,NRS18_NJ_10783,NRS_NJ-10076,40.655945,-75.1245358
Unicoi,TN,2019,6/27/2019,721.075,2013930,NRS18_TN_10033,NRS_TN-10127,36.07871308,-82.50089682
Echols,GA,2019,6/27/2019,26.81,2013931,NRS18_GA_10002,NRS_GA-10041,30.70226826,-83.0338573
Marin,CA,2019,6/26/2019,7.135,2013932,NRS18_CA_10059,NRS_CA-10864,38.06906649,-122.5344472
Gogebic,MI,2019,6/27/2019,425.83,2013933,NRS18_MI_10037,NRS_MI-10136,46.46407532,-90.00448768
Iron,WI,2019,6/26/2019,359.19,2013934,NRS18_WI_RF002,NRS_WI-10264,46.41289,-90.51619
Morrison,MN,2019,6/27/2019,337.97,2013935,NRS18_MN_10045,NRS_MN-10182,45.96798235,-94.23937768
San Juan,UT,2019,6/27/2019,1357.11,2013936,NRS18_UT_10002,NRS_UT-10241,37.22371788,-109.2086919
Ward,ND,2019,6/27/2019,497.38,2013937,NRS18_ND_10525,NRS_ND-10452,48.35382354,-101.5475575
Gilpin,CO,2019,6/27/2019,2624.745,2013938,NRS18_CO_10069,NRS_CO-10324,39.91459675,-105.5279179
McCreary,KY,2019,6/27/2019,284.88,2013939,NRS18_KY_10013,NRS_KY-10090,36.68125605,-84.70197529
Fayette,IA,2019,6/27/2019,287.15,2013940,NRS18_IA_10033,NRS_IA-10148,43.01261789,-91.87645281
Lawrence,KY,2019,6/27/2019,169.43,2013941,NRS18_KY_10010,NRS_KY-10036,37.97942909,-82.67112507
Vilas,WI,2019,6/27/2019,480.55,2013942,NRS18_WI_RF001,NRS_WI-10263,45.913,-89.758
Scott,TN,2019,6/27/2019,346.31,2013943,NRS18_TN_RF002,NRS_TN-10155,36.3888,-84.68364
Payette,ID,2019,6/27/2019,656.585,2013944,NRS18_ID_10025,NRS_ID-10308,44.0346782,-116.9170337
Oswego,NY,2019,6/28/2019,226.59,2013945,NRS18_NY_10259,NRS_NY-10187,43.56223367,-75.98671449
Palo Pinto,TX,2019,6/27/2019,241.18,2013946,NRS18_TX_10027,NRS_TX-10202,32.78627667,-98.19313939
Clay,FL,2019,6/27/2019,32.35,2013947,NRS18_FL_10006,NRS_FL-10116,30.01740935,-81.97160702
Hartford,CT,2019,6/28/2019,70.255,2013948,NRS18_CT_10010,NRS_CT-10100,41.77170515,-72.90107758
Yates,NY,2019,6/30/2019,603.76,2013949,NRS18_NY_10260,NRS_NY-10188,42.6264597,-77.26525447
Litchfield,CT,2019,6/30/2019,163.77,2013950,NRS18_CT_10019,NRS_CT-10117,41.95383642,-73.36991106
Mitchell,IA,2019,6/30/2019,315.265,2013951,NRS18_IA_10017,NRS_IA-10115,43.22526981,-92.80637975
Grand,CO,2019,6/28/2019,2746.92,2013952,NRS18_CO_10065,NRS_CO-10353,40.16961557,-106.5672612
Park,WY,2019,6/30/2019,1472.56,2013953,NRS18_WY_11790,NRS_WY-10618,44.5318256,-109.0734246
Cayuga,NY,2019,7/1/2019,120.87,2013954,NRS18_NY_10068,NRS_NY-10043,43.00710779,-76.68105289
Manistee,MI,2019,7/1/2019,187.54,2013955,NRS18_MI_10050,NRS_MI-10149,44.18391754,-86.17118475
Berkshire,MA,2019,7/1/2019,251.73,2013956,NRS18_MA_10018,NRS_MA-10101,42.27510741,-73.28968466
Beckham,OK,2019,7/1/2019,560.94,2013957,NRS18_OK_11330,NRS_OK-10222,35.27242518,-99.74130357
Coos,NH,2019,7/1/2019,296.215,2013958,NRS18_NH_10003,NRS_NH-10100,44.39319253,-71.21993301
Kent,DE,2019,7/1/2019,12.85,2013959,NRS18_DE_10012,NRS_DE-10086,39.03385852,-75.69706883
Black Hawk,IA,2019,7/1/2019,255.55,2013960,NRS18_IA_10358,NRS_IA-10154,42.38784764,-92.08821835
Manistee,MI,2019,7/2/2019,187.18,2013961,NRS18_MI_10053,NRS_MI-10152,44.26975369,-85.95569078
Haakon,SD,2019,7/2/2019,632.89,2013962,NRS18_SD_10022,NRS_SD-10410,44.03291284,-101.5472192
Oneida,NY,2019,7/2/2019,122.65,2013963,NRS18_NY_10704,NRS_NY-10229,43.11603271,-75.22303996
Green,WI,2019,7/2/2019,241.03,2013964,NRS18_WI_10695,NRS_WI-10237,42.68509251,-89.42526368
Hettinger,ND,2019,7/2/2019,771.28,2013965,NRS18_ND_10040,NRS_ND-10440,46.51485277,-102.8278212
Woodward,OK,2019,7/2/2019,466.58,2013966,NRS18_OK_10054,NRS_OK-10197,36.78766024,-99.1576446
Barber,KS,2019,7/1/2019,450.96,2013967,NRS18_KS_10142,NRS_KS-10290,37.05079383,-98.71547714
Providence,RI,2019,7/5/2019,126.07,2013972,NRS18_RI_10202,NRS_RI-10093,41.72766385,-71.75491447
Worcester,MA,2019,7/4/2019,249.3,2013973,NRS18_MA_10001,NRS_MA-10051,42.63170739,-72.12900217
Hot Springs,WY,2019,7/5/2019,1296.12,2013974,NRS18_WY_12345,NRS_WY-10651,43.76118666,-108.1578966
Hot Springs,WY,2019,7/5/2019,1311.285,2013975,NRS18_WY_10034,NRS_WY-10415,43.68901283,-108.1791191
Park,WY,2019,7/1/2019,2948.98,2013976,NRS18_WY_10394,NRS_WY-10498,44.94782023,-109.3645701
McLennan,TX,2019,7/7/2019,109.15,2013977,NRS18_TX_10085,NRS_TX-10125,31.55041467,-97.09174253
Gates,NC,2019,7/7/2019,0.13,2013978,NRS18_NC_10009,NRS_NC-10120,36.54381691,-76.89024763
Cassia,ID,2019,7/2/2019,1261.6,2013979,NRS18_ID_10002,NRS_ID-10197,42.5756575,-113.6292099
Natrona,WY,2019,7/7/2019,1744.13,2013980,NRS18_WY_10406,NRS_WY-10510,42.72943246,-106.1733609
Oconto,WI,2019,7/8/2019,240.79,2013981,NRS18_WI_10844,NRS_WI-10241,44.98999871,-88.38117959
Limestone,AL,2019,7/8/2019,268.36,2013982,NRS18_AL_10189,NRS_AL-10103,34.9801642,-86.82705852
Harlan,NE,2019,7/8/2019,597.66,2013983,NRS18_NE_10683,NRS_NE-10214,40.11487189,-99.44458026
Butte,CA,2019,7/8/2019,42.26,2013984,NRS18_CA_10019,NRS_CA-10895,39.61321394,-121.7793686
Bryan,OK,2019,7/8/2019,140.84,2013985,NRS18_OK_10028,NRS_OK-10120,33.78371876,-96.17145104
Bertie,NC,2019,7/8/2019,-0.15,2013986,NRS18_NC_10002,NRS_NC-10060,36.15021232,-76.7378938
Florence,WI,2019,7/9/2019,326.3,2013987,NRS18_WI_10023,NRS_WI-10137,45.84304887,-88.14312205
Schenectady,NY,2019,7/9/2019,63.83,2013988,NRS18_NY_10012,NRS_NY-10042,42.82852428,-73.98933489
Ontonagon,MI,2019,7/9/2019,337.59,2013989,NRS18_MI_10028,NRS_MI-10127,46.68576718,-89.41586628
Fremont,WY,2019,7/8/2019,2637.72,2013990,NRS18_WY_10396,NRS_WY-10500,43.75512628,-109.5922634
Hitchcock,NE,2019,7/9/2019,850.74,2013991,NRS18_NE_10056,NRS_NE-10185,40.13514082,-101.2484445
Jefferson,OR,2019,7/9/2019,834.25,2013992,NRS18_OR_10368,NRS_OR-10669,44.5336733,-121.6289074
Dodge,GA,2019,7/9/2019,53.495,2013993,NRS18_GA_10007,NRS_GA-10053,32.0082543,-83.29546049
Dickey,ND,2019,7/9/2019,392.35,2013994,NRS18_ND_10002,NRS_ND-10282,45.97889093,-98.16757544
Lyon,KS,2019,7/9/2019,326.59,2013996,NRS18_KS_10145,NRS_KS-10293,38.51416207,-95.96179912
Wabaunsee,KS,2019,7/8/2019,375.4,2013997,NRS18_KS_10115,NRS_KS-10264,38.91041431,-96.45214179
McCurtain,OK,2019,7/9/2019,111.03,2013998,NRS18_OK_10585,NRS_OK-10209,34.02483423,-94.99782264
Jefferson,WV,2019,7/9/2019,101.21,2013999,NRS18_WV_10008,NRS_WV-10054,39.2489047,-77.81410271
Cabell,WV,2019,7/9/2019,168.25,2014000,NRS18_WV_10006,NRS_WV-10021,38.3571113,-82.22414472
Graves,KY,2019,7/9/2019,109.42,2014001,NRS18_KY_10024,NRS_KY-10102,36.81932558,-88.51525843
Winona,MN,2019,7/9/2019,198.2,2014002,NRS18_MN_10002,NRS_MN-10053,44.13244146,-91.72951931
Carroll,NH,2019,7/9/2019,129.975,2014003,NRS18_NH_10001,NRS_NH-10091,43.8187932,-71.19523953
Lincoln,WY,2019,7/9/2019,2005.39,2014004,NRS18_WY_10025,NRS_WY-10388,42.93434526,-110.7209235
Otsego,NY,2019,7/10/2019,348.19,2014005,NRS18_NY_10039,NRS_NY-10105,42.54433045,-74.95157006
Bingham,ID,2019,7/9/2019,1706.49,2014006,NRS18_ID_10036,NRS_ID-10391,43.03562296,-111.971311
Cuming,NE,2019,7/10/2019,419.16,2014007,NRS18_NE_10016,NRS_NE-10142,41.8223844,-96.85704492
Florence,WI,2019,7/10/2019,328.97,2014008,NRS18_WI_10057,NRS_WI-10205,45.8358947,-88.20639929
Houston,GA,2019,7/10/2019,73.71,2014009,NRS18_GA_10012,NRS_GA-10123,32.61633088,-83.54926467
Houston,MN,2019,7/10/2019,191.93,2014012,NRS18_MN_10072,NRS_MN-10209,43.6857232,-91.25394126
Butler,AL,2019,7/9/2019,74.615,2014013,NRS18_AL_10013,NRS_AL-10069,31.6553882,-86.71585127
Dale,AL,2019,7/10/2019,44.46,2014014,NRS18_AL_10008,NRS_AL-10040,31.34380862,-85.60881312
Union,NC,2019,7/10/2019,132.995,2014015,NRS18_NC_10001,NRS_NC-10041,35.04365233,-80.46558258
Sussex,DE,2019,7/10/2019,0.34,2014016,NRS18_DE_10006,NRS_DE-10062,38.66194317,-75.56498376
Ravalli,MT,2019,7/10/2019,1246.2,2014017,NRS18_MT_10068,NRS_MT-10509,45.91029157,-114.1590114
Cassia,ID,2019,7/1/2019,1489.545,2014018,NRS18_ID_10020,NRS_ID-10256,42.2897793,-114.0244185
Crook,OR,2019,7/10/2019,930.93,2014019,NRS18_OR_10668,NRS_OR-10676,44.12543978,-120.7986734
Choctaw,OK,2019,7/10/2019,125.71,2014020,NRS18_OK_10043,NRS_OK-10191,33.964307,-95.66246891
Owyhee,ID,2019,7/10/2019,1304.57,2014021,NRS18_ID_10542,NRS_ID-10478,42.41554141,-115.3669287
Owyhee,ID,2019,7/9/2019,1470.02,2014022,NRS18_ID_10847,NRS_ID-10489,42.82558668,-116.7700917
Siskiyou,CA,2019,7/10/2019,845.36,2014023,NRS18_CA_10008,NRS_CA-10849,41.31835723,-123.0505146
Clay,FL,2019,7/10/2019,32.35,2014025,NRS18_FL_10006,NRS_FL-10116,30.01740935,-81.97160702
Henry,AL,2019,7/11/2019,79.46,2014026,NRS18_AL_10039,NRS_AL-10101,31.38245727,-85.38047134
Humboldt,CA,2019,7/10/2019,116.23,2014027,NRS18_CA_10002,NRS_CA-10782,41.31852852,-123.5279597
Humboldt,CA,2019,7/10/2019,92.83,2014028,NRS18_CA_10034,NRS_CA-10932,41.27034641,-123.603967
Siskiyou,CA,2019,7/9/2019,523.7,2014029,NRS18_CA_10065,NRS_CA-10830,41.84331069,-122.8997348
Morton,ND,2019,7/11/2019,494.305,2014030,NRS18_ND_10018,NRS_ND-10366,46.41015904,-100.6711446
Broome,NY,2019,7/11/2019,285.08,2014031,NRS18_NY_10034,NRS_NY-10112,42.31674129,-75.94377155
Luce,MI,2019,7/11/2019,249.26,2014032,NRS18_MI_10233,NRS_MI-10161,46.51578692,-85.26036191
Pawnee,NE,2019,7/11/2019,373.6,2014033,NRS18_NE_10071,NRS_NE-10151,40.02279607,-96.23836363
Oneida,WI,2019,7/11/2019,460.72,2014034,NRS18_WI_10016,NRS_WI-10128,45.5843936,-89.46553785
Lane,OR,2019,7/11/2019,481.835,2014037,NRS18_OR_10003,NRS_OR-10507,43.61498795,-122.7664578
Grafton,NH,2019,7/11/2019,399.31,2014038,NRS18_NH_10031,NRS_NH-10133,43.91904738,-71.53722396
Kimble,TX,2019,7/9/2019,597.34,2014039,NRS18_TX_10449,NRS_TX-10344,30.54308146,-100.0189159
Llano,TX,2019,7/10/2019,418.02,2014040,NRS18_TX_10453,NRS_TX-10348,30.92006992,-98.5446311
Catawba,NC,2019,7/11/2019,256.31,2014041,NRS18_NC_10010,NRS_NC-10125,35.82240637,-81.18403673
Graves,KY,2019,7/11/2019,131.67,2014042,NRS18_KY_10048,NRS_KY-10113,36.68296263,-88.70134294
Graves,KY,2019,7/10/2019,119.92,2014043,NRS18_KY_10039,NRS_KY-10095,36.51106716,-88.67582415
Steuben,NY,2019,7/12/2019,316.9,2014044,NRS18_NY_10090,NRS_NY-10102,42.19853305,-77.41110065
Coffee,AL,2019,7/12/2019,51.67,2014045,NRS18_AL_10015,NRS_AL-10077,31.41142284,-86.0645204
Mercer,ND,2019,7/12/2019,509.07,2014046,NRS18_ND_10042,NRS_ND-10442,47.34181098,-101.3604595
Oliver,ND,2019,7/11/2019,543.045,2014047,NRS18_ND_10003,NRS_ND-10272,47.04646175,-101.1047045
Lancaster,NE,2019,7/12/2019,347.18,2014048,NRS18_NE_10058,NRS_NE-10066,40.90225738,-96.60625674
Ravalli,MT,2019,7/11/2019,1702.99,2014049,NRS18_MT_10272,NRS_MT-10520,46.36332162,-113.930266
Beaverhead,MT,2019,7/12/2019,1853.965,2014050,NRS18_MT_10113,NRS_MT-10399,45.60842989,-113.4619921
Steuben,NY,2019,7/14/2019,546.24,2014051,NRS18_NY_10081,NRS_NY-10138,42.03474667,-77.55208966
Wabash,IN,2019,7/14/2019,197.325,2014054,NRS18_IN_10046,NRS_IN-10065,40.79021606,-85.82738988
Faribault,MN,2019,7/14/2019,317.29,2014055,NRS18_MN_10001,NRS_MN-10061,43.76481541,-94.04070848
Escambia,AL,2019,7/14/2019,21.72,2014056,NRS18_AL_10938,NRS_AL-10107,31.07524367,-87.01265329
Caroline,MD,2019,7/15/2019,14.79,2014057,NRS18_MD_10034,NRS_MD-10088,38.87857134,-75.87091471
Marinette,WI,2019,7/15/2019,194.93,2014058,NRS18_WI_10853,NRS_WI-10250,45.35489044,-87.65432043
Elkhart,IN,2019,7/15/2019,226.77,2014059,NRS18_IN_10006,NRS_IN-10027,41.69465268,-85.9174007
Renville,ND,2019,7/15/2019,488.0,2014060,NRS18_ND_10037,NRS_ND-10437,48.91263479,-101.9138059
Fillmore,MN,2019,7/15/2019,314.79,2014061,NRS18_MN_10019,NRS_MN-10128,43.56310669,-91.73164628
McLean,ND,2019,7/14/2019,515.09,2014062,NRS18_ND_10038,NRS_ND-10438,47.46972034,-101.4078266
Trego,KS,2019,7/15/2019,672.7,2014063,NRS18_KS_10122,NRS_KS-10271,39.11269578,-99.84059319
Cabell,WV,2019,7/15/2019,179.5,2014064,NRS18_WV_10004,NRS_WV-10037,38.46936013,-82.27877882
Hardin,IA,2019,7/15/2019,332.97,2014065,NRS18_IA_10015,NRS_IA-10108,42.43727877,-93.34562831
Pike,KY,2019,7/15/2019,222.605,2014066,NRS18_KY_10015,NRS_KY-10076,37.56410309,-82.45177334
New Castle,DE,2019,7/15/2019,73.71,2014067,NRS18_DE_10014,NRS_DE-10088,39.78264653,-75.70137914
Calhoun,FL,2019,7/15/2019,6.36,2014068,NRS18_FL_10007,NRS_FL-10134,30.21422869,-85.11153682
Shawano,WI,2019,7/16/2019,237.72,2014075,NRS18_WI_10060,NRS_WI-10208,44.65557401,-88.60491028
Centre,PA,2019,7/16/2019,312.94,2014076,NRS18_PA_10816,NRS_PA-10135,40.85725591,-77.48308446
Elkhart,IN,2019,7/16/2019,222.935,2014077,NRS18_IN_10014,NRS_IN-10080,41.68261341,-85.95749296
Wabasha,MN,2019,7/16/2019,246.39,2014078,NRS18_MN_10059,NRS_MN-10196,44.24629268,-92.23763048
Kay,OK,2019,7/15/2019,310.84,2014079,NRS18_OK_10008,NRS_OK-10133,36.95482751,-96.93871595
Sheridan,ND,2019,7/16/2019,486.38,2014080,NRS18_ND_10528,NRS_ND-10455,47.65552979,-100.0890743
Seminole,OK,2019,7/15/2019,220.4,2014081,NRS18_OK_10016,NRS_OK-10176,34.96384939,-96.49501811
Barnes,ND,2019,7/16/2019,348.99,2014082,NRS18_ND_10036,NRS_ND-10436,46.65407255,-97.9348043
Cherry,NE,2019,7/16/2019,804.07,2014083,NRS18_NE_10050,NRS_NE-10179,42.79297704,-100.9973071
Fresno,CA,2019,7/16/2019,2128.02,2014084,NRS18_CA_10024,NRS_CA-11054,37.11440804,-119.1692797
Lawrence,SD,2019,7/16/2019,1028.58,2014085,NRS18_SD_10046,NRS_SD-10460,44.57576319,-104.0129633
Olmsted,MN,2019,7/16/2019,365.89,2014086,NRS18_MN_10003,NRS_MN-10080,44.04150643,-92.33873694
Pushmataha,OK,2019,7/16/2019,139.81,2014087,NRS18_OK_10922,NRS_OK-10214,34.17823175,-95.36344359
Summers,WV,2019,7/16/2019,385.54,2014088,NRS18_WV_10011,NRS_WV-10055,37.78563275,-80.90760137
Cayuga,NY,2019,7/16/2019,120.87,2014089,NRS18_NY_10068,NRS_NY-10043,43.00710779,-76.68105289
Laurel,KY,2019,7/16/2019,330.255,2014090,NRS18_KY_10011,NRS_KY-10075,37.04281754,-84.04662422
Breathitt,KY,2019,7/16/2019,207.55,2014091,NRS18_KY_10007,NRS_KY-10029,37.62116492,-83.49985783
Erath,TX,2019,7/16/2019,287.66,2014092,NRS18_TX_10694,NRS_TX-10366,32.3841071,-98.11017131
Grafton,NH,2019,7/16/2019,166.255,2014093,NRS18_NH_10006,NRS_NH-10102,43.83946786,-71.89916744
Grafton,NH,2019,7/17/2019,141.925,2014094,NRS18_NH_10009,NRS_NH-10103,43.69266632,-72.27664413
Dauphin,PA,2019,7/17/2019,109.235,2014095,NRS18_PA_10010,NRS_PA-10047,40.49179697,-76.94812928
Cannon,TN,2019,7/16/2019,206.18,2014096,NRS18_TN_10490,NRS_TN-10151,35.76445312,-86.16621375
Bibb,AL,2019,7/15/2019,71.19,2014097,NRS18_AL_10018,NRS_AL-10075,33.01342379,-87.08607699
Cherry,NE,2019,7/17/2019,774.24,2014098,NRS18_NE_10054,NRS_NE-10183,42.77675348,-100.8528734
Winnebago,WI,2019,7/17/2019,227.67,2014099,NRS18_WI_10055,NRS_WI-10203,44.19162768,-88.80697007
St. Joseph,IN,2019,7/17/2019,199.88,2014100,NRS18_IN_10033,NRS_IN-10096,41.74129227,-86.2728023
Houston,MN,2019,7/17/2019,211.23,2014101,NRS18_MN_10055,NRS_MN-10192,43.53442977,-91.3839322
Caroline,MD,2019,7/17/2019,0.13,2014102,NRS18_MD_10001,NRS_MD-10018,38.68907918,-75.76990306
Howard,IA,2019,7/17/2019,362.71,2014103,NRS18_IA_10011,NRS_IA-10106,43.4728335,-92.2803351
Leon,FL,2019,7/17/2019,10.28,2014104,NRS18_FL_10002,NRS_FL-10031,30.35243432,-84.68591558
New Castle,DE,2019,7/17/2019,0.51,2014105,NRS18_DE_10332,NRS_DE-10105,39.8007173,-75.43364349
Jefferson,KS,2019,7/17/2019,313.7,2014106,NRS18_KS_10045,NRS_KS-10226,39.32949678,-95.35688326
Noble,OK,2019,7/17/2019,269.44,2014107,NRS18_OK_10052,NRS_OK-10125,36.58576832,-97.03390159
Bonneville,ID,2019,7/16/2019,1745.025,2014108,NRS18_ID_10015,NRS_ID-10255,43.27597596,-111.2418615
Jefferson,ID,2019,7/17/2019,1481.99,2014109,NRS18_ID_11142,NRS_ID-10491,43.72971246,-111.8671014
St. Joseph,IN,2019,7/18/2019,204.705,2014110,NRS18_IN_10017,NRS_IN-10064,41.70913744,-86.26789626
Fresno,CA,2019,7/17/2019,461.625,2014111,NRS18_CA_10001,NRS_CA-10779,36.96370513,-119.2314146
Sullivan,PA,2019,7/18/2019,466.59,2014112,NRS18_PA_10220,NRS_PA-10134,41.39756309,-76.5766731
Pleasants,WV,2019,7/17/2019,189.42,2014113,NRS18_WV_10018,NRS_WV-10074,39.36758388,-81.2372602
Adams,ND,2019,7/18/2019,769.92,2014114,NRS18_ND_10071,NRS_ND-10373,46.21592679,-102.6036725
