CHEMICAL_NAME,CHEMICAL_ID_NUMBER,County-State,SITE_CITY,Public_CDR_SUBMISSIONS_SITE_NAME,is_rising,count
"1,3,5-Triazine-2,4,6-triamine",108-78-1,union-nj,Linden,Brook Warehousing Systems,0,88
Nickel oxide,11099-02-8,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Phosphorodithioic acid, mixed O,O-bis(sec-Bu and isooctyl) esters, zinc salts",113706-15-3,union-nj,LINDEN,INFINEUM USA,0,88
"Benzoic acid, 2-hydroxy-, mono-C14-18-alkyl derivs., calcium salts (2:1)",114959-46-5,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
Vanadium oxide (VO),12035-98-2,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, C7-9-branched alkyl esters",125643-61-0,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
"Hexanedioic acid, 1,6-diisooctyl ester",1330-86-5,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"2-Propenoic acid, butyl ester",141-32-2,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
Alkenyl succinimide (PROVISIONAL),147376,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Sulfonic acid alkylaryl, calcium salts, overbased (PROVISIONAL)",153992,union-nj,LINDEN,INFINEUM USA,0,88
"Sulfonic acid alkylaryl, calcium salts, overbased (PROVISIONAL)",153992,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
Magnesium alkylbenzene sulfonates (PROVISIONAL),164239,union-nj,LINDEN,INFINEUM USA,0,88
Borated reaction product of polybutenyl succinic anhydride with ethylenediamine-piperazine,17799,union-nj,LINDEN,INFINEUM USA,0,88
Borated reaction product of polybutenyl succinic anhydride with ethylenediamine-piperazine,17799,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Zinc, bis[O,O-bis(1,3-dimethylbutyl) phosphorodithioato-.kappa.S,.kappa.S']-, (T-4)-",2215-35-2,union-nj,LINDEN,INFINEUM USA,0,88
"Zinc, bis(O,O-diisooctyl phosphorodithioato-.kappa.S,.kappa.S')-",28629-66-5,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
Paraformaldehyde,30525-89-4,union-nj,Linden,Brook Warehousing Systems,0,88
Phosphosulfurized carbopolycycle reaction product with polybutenylsuccinic anhydride and po,33784,union-nj,LINDEN,INFINEUM USA,0,88
"Benzenesulfonyl isocyanate, 4-methyl-",4083-64-1,union-nj,UNION,MORRE TEC IND INC,0,88
"Naphtha (petroleum), full-range straight-run",64741-42-0,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Gas oils (petroleum), straight-run",64741-43-1,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Residues (petroleum), vacuum",64741-56-6,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Distillates (petroleum), heavy catalytic cracked",64741-61-3,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Clarified oils (petroleum), catalytic cracked",64741-62-4,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Naphtha (petroleum), light catalytic reformed",64741-63-5,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Naphtha (petroleum), full-range alkylate",64741-64-6,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Naphtha (petroleum), heavy catalytic reformed",64741-68-0,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Naphtha (petroleum), sweetened",64741-87-3,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Distillates (petroleum), solvent-refined heavy paraffinic",64741-88-4,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
"Distillates (petroleum), solvent-refined heavy paraffinic",64741-88-4,union-nj,LINDEN,INFINEUM USA,0,88
"Distillates (petroleum), solvent-refined heavy paraffinic",64741-88-4,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Residual oils (petroleum), solvent deasphalted",64741-95-3,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Sludges (petroleum), acid",64742-24-1,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Neutralizing agents (petroleum), spent sodium hydroxide",64742-40-1,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Distillates (petroleum), hydrotreated heavy paraffinic",64742-54-7,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
"Distillates (petroleum), hydrotreated heavy paraffinic",64742-54-7,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Distillates (petroleum), hydrotreated heavy paraffinic",64742-54-7,union-nj,LINDEN,INFINEUM USA,0,88
"Distillates (petroleum), hydrotreated light paraffinic",64742-55-8,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Distillates (petroleum), solvent-dewaxed heavy paraffinic",64742-65-0,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
"Distillates (petroleum), solvent-dewaxed heavy paraffinic",64742-65-0,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Distillates (petroleum), solvent-dewaxed heavy paraffinic",64742-65-0,union-nj,LINDEN,INFINEUM USA,0,88
"Naphtha (petroleum), hydrodesulfurized light",64742-73-0,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Distillates (petroleum), hydrodesulfurized middle",64742-80-9,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Naphtha (petroleum), hydrodesulfurized heavy",64742-82-1,union-nj,UNION,INTERNATIONAL PAINT LLC,0,88
"Naphtha (petroleum), hydrodesulfurized heavy",64742-82-1,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Solvent naphtha (petroleum), light arom.",64742-95-6,union-nj,UNION,INTERNATIONAL PAINT LLC,0,88
"2,5-Furandione, dihydro-, monopolybutenyl derivs.",67762-79-2,union-nj,LINDEN,INFINEUM USA,0,88
"Fuel gases, refinery",68308-27-0,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Residues (petroleum), atmospheric",68333-22-2,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Distillates (petroleum), hydrodesulfurized light catalytic cracked",68333-25-5,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Distillates (petroleum), hydrodesulfurized heavy catalytic cracked",68333-28-8,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Fuels, diesel",68334-30-5,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"1-Propene, tetramer",6842-15-5,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
"Amines, polyethylenepoly-, reaction products with succinic anhydride polybutenyl derivs.",68439-80-5,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Amines, polyethylenepoly-, reaction products with succinic anhydride polybutenyl derivs.",68439-80-5,union-nj,LINDEN,INFINEUM USA,0,88
"Phosphorodithioic acid, mixed O,O-bis(iso-Bu and pentyl) esters, zinc salts",68457-79-4,union-nj,LINDEN,INFINEUM USA,0,88
"Hydrocarbons, C4-6, C5-rich",68476-43-7,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Gases (petroleum), C3-4, isobutane-rich",68477-33-8,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Gases (petroleum), C4-rich",68477-85-0,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Gases (petroleum), depropanizer dry, propene-rich",68477-90-7,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Residues (petroleum), alkylation splitter, C4-rich",68513-66-6,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Gases (petroleum), acid, ethanolamine scrubber",68527-13-9,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Phenol, dodecyl-, sulfurized, carbonates, calcium salts, overbased",68784-26-9,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Phenol, dodecyl-, sulfurized, carbonates, calcium salts, overbased",68784-26-9,union-nj,LINDEN,INFINEUM USA,0,88
"Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based",72623-86-0,union-nj,LINDEN,LINDEN TECHNOLOGY CENTER,0,88
"Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based",72623-86-0,union-nj,LINDEN,INFINEUM USA,0,88
Copper,7440-50-8,union-nj,ELIZABETH,PHELPS DODGE SPECIALTY COPPER PRODUCTS,0,88
Copper,7440-50-8,union-nj,UNION,ACUPOWDER INTERNATIONAL LLC,0,88
"Phenol, (tetrapropenyl) derivs.",74499-35-7,union-nj,LINDEN,INFINEUM USA,0,88
Propane,74-98-6,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Propane, 2-bromo-",75-26-3,union-nj,UNION,MORRE TEC IND INC,0,88
Lithium bromide (LiBr),7550-35-8,union-nj,UNION,MORRE TEC IND INC,0,88
Silica,7631-86-9,union-nj,Linden,Brook Warehousing Systems,0,88
Sulfuric acid,7664-93-9,union-nj,LINDEN,EI DUPONT MORSES MILL SULFURIC ACID REGENERATION  PLANT @ LINDEN COGEN PLANT,0,88
2-Propenoic acid,79-10-7,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
Kerosine (petroleum),8008-20-6,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
Naphtha,8030-30-6,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
Asphalt,8052-42-4,union-nj,LINDEN,CONOCOPHILLIPS CO - BAYWAY REFINERY,0,88
"Amines, polyethylenepoly-, reaction products with succinic anhydride polyisobutenyl derivs.",84605-20-9,union-nj,LINDEN,INFINEUM USA,0,88
"1,2-Benzenedicarboxylic acid, 1,2-diethyl ester",84-66-2,union-nj,LINDEN,ROTUBA EXTRUDERS INC,0,88
"Butanedioic acid, 2-(octadecen-1-yl)-, 4,4'-(thiodi-2,1-ethanediyl) ester",93882-40-7,union-nj,LINDEN,LINDEN WAREHOUSE & DISTRIBUTION CO INC,0,88
"Butanedioic acid, 2-(octadecen-1-yl)-, 4,4'-(thiodi-2,1-ethanediyl) ester",93882-40-7,union-nj,LINDEN,INFINEUM USA,0,88
"Furan, tetrahydro-2-methyl-",96-47-9,union-nj,UNION,MORRE TEC IND INC,0,88
"2-Propenoic acid, 2-methyl-, butyl ester",97-88-1,union-nj,LINDEN,LINDEN BULK TRANSPORTATION CO,0,88
2-Furanmethanol,98-00-0,union-nj,BAYONNE,INTERNATIONAL MATEX TANK TERMINALS,0,88
"1,3,5,7-T etraazatricyclo[3.3.1.13,7]decane",100-97-0,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"Sulfurous acid, ammonium salt (1:1)",10192-30-0,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"Sulfurous acid, ammonium salt (1:2)",10196-04-0,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"Urea, N,N''-methylenebis-",13547-17-6,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"Urea, N-methyl-",598-50-5,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"1,3,5-Triazin-2(1H)-one, tetrahydro-",7098-14-8,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
Sulfur,7704-34-9,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"Thiosulfuric acid (H2S2O3), ammonium salt (1:2)",7783-18-8,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
Sulfuric acid ammonium salt (1:2),7783-20-2,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"Urea, N,N'-dimethyl-",96-31-1,barbour-al,EUFAULA,"TESSENDERLO KERLEY, INC.",0,10
"Nitric acid, lead(2+) salt (2:1)",10099-74-8,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
Ammonium chloride ((NH4)Cl),12125-02-9,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
Lead oxide (PbO2),1309-60-0,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
Sodium azide (Na(N3)),26628-22-8,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
"Perchloric acid, sodium salt (1:1)",7601-89-0,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
Sodium chloride (NaCl),7647-14-5,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
"Chloric acid, sodium salt (1:1)",7775-09-9,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
"Perchloric acid, potassium salt (1:1)",7778-74-7,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
"Perchloric acid, ammonium salt (1:1)",7790-98-9,iron-ut,CEDAR CITY,AMERICAN PACIFIC CORP UTAH OPERATIONS,0,9
"Sulfuric acid, calcium salt (1:1), dihydrate",10101-41-4,cape may-nj,MARMORA,RC CAPE MAY HOLDINGS CORP,0,3
Ashes,68131-74-8,cape may-nj,MARMORA,RC CAPE MAY HOLDINGS CORP,0,3
"Slags, coal",68476-96-0,cape may-nj,MARMORA,RC CAPE MAY HOLDINGS CORP,0,3
"Sulfuric acid, calcium salt (1:1), dihydrate",10101-41-4,beaver-pa,SHIPPINGPORT,FIRSTENERGY GEN CORP BRUCE MANSFIELD POWER STA,1,40
Calcium hydroxide (Ca(OH)2),1305-62-0,beaver-pa,SHIPPINGPORT,FIRSTENERGY GEN CORP BRUCE MANSFIELD POWER STA,1,40
Zinc oxide (ZnO),1314-13-2,beaver-pa,MONACA,HORSEHEAD CORP MONACA SMELTER,1,40
"1H-Benzotriazole, sodium salt (1:1)",15217-42-2,beaver-pa,Ellwood City,Nalco Company,1,40
"Phosphonic acid, P,P',P''-[nitrilotris(methylene)]tris-, sodium salt (1:?)",20592-85-2,beaver-pa,Ellwood City,Nalco Company,1,40
"Benzenesulfonic acid, dodecyl-, sodium salt (1:1)",25155-30-0,beaver-pa,Ellwood City,Nalco Company,1,40
"Benzenesulfonic acid, dodecyl-, potassium salt (1:1)",27177-77-1,beaver-pa,Ellwood City,Nalco Company,1,40
"Phosphonic acid, P,P'-(1-hydroxyethylidene)bis-, sodium salt (1:?)",29329-71-3,beaver-pa,Ellwood City,Nalco Company,1,40
"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)",40372-66-5,beaver-pa,Ellwood City,Nalco Company,1,40
"1-Propanesulfonic acid, 2-methyl-2-[(1-oxo-2-propen-1-yl)amino]- , sodium salt (1:1)",5165-97-9,beaver-pa,Ellwood City,Nalco Company,1,40
"1H-Benzotriazole, 6(or 7)-methyl-, sodium salt (1:1)",64665-57-2,beaver-pa,Ellwood City,Nalco Company,1,40
"Slags, steelmaking",65996-71-6,beaver-pa,MIDLAND,JEWEL ACQUISITION LLC - MIDLAND PLANT,1,40
"Slags, steelmaking",65996-71-6,beaver-pa,KOPPEL,IPSCO KOPPEL TUBULARS CORP,1,40
"Dust, steelmaking",65996-72-7,beaver-pa,MIDLAND,JEWEL ACQUISITION LLC - MIDLAND PLANT,1,40
"Dust, steelmaking",65996-72-7,beaver-pa,KOPPEL,IPSCO KOPPEL TUBULARS CORP,1,40
Mill scale (ferrous metal),65996-74-9,beaver-pa,KOPPEL,IPSCO KOPPEL TUBULARS CORP,1,40
Mill scale (ferrous metal),65996-74-9,beaver-pa,MIDLAND,JEWEL ACQUISITION LLC - MIDLAND PLANT,1,40
Coke (coal),65996-77-2,beaver-pa,MONACA,HORSEHEAD CORP MONACA SMELTER,1,40
"Frits, chemicals",65997-18-4,beaver-pa,Ellwood City,Nalco Company,1,40
"Steel manufacture, chemicals",65997-19-5,beaver-pa,KOPPEL,IPSCO KOPPEL TUBULARS CORP,1,40
"Steel manufacture, chemicals",65997-19-5,beaver-pa,KOPPEL,IPSCO KOPPEL TUBULARS CORP,1,40
"Steel manufacture, chemicals",65997-19-5,beaver-pa,KOPPEL,IPSCO KOPPEL TUBULARS CORP,1,40
"Phosphonic acid, P,P'-(1-hydroxyethylidene)bis-, potassium salt (1:?)",67953-76-8,beaver-pa,Ellwood City,Nalco Company,1,40
Ashes,68131-74-8,beaver-pa,SHIPPINGPORT,FIRSTENERGY GEN CORP BRUCE MANSFIELD POWER STA,1,40
"Ethanol, 2,2',2''-nitrilotris-, 1,1',1''-tris(dihydrogen phosphate), sodium salt (1:?)",68171-29-9,beaver-pa,Ellwood City,Nalco Company,1,40
"Polyphosphoric acids, sodium salts",68915-31-1,beaver-pa,Ellwood City,Nalco Company,1,40
"Zinc, dross",69011-50-3,beaver-pa,MONACA,HORSEHEAD CORP MONACA SMELTER,1,40
Lead,7439-92-1,beaver-pa,NEW BRIGHTON,COL-FIN SPECIALTY STEEL CORP,1,40
Titanium,7440-32-6,beaver-pa,FOMBELL,HONEYWELL ELEC MATERIALS,1,40
Nickel,7440-02-0,beaver-pa,NEW BRIGHTON,COL-FIN SPECIALTY STEEL CORP,1,40
Zinc,7440-66-6,beaver-pa,MONACA,HORSEHEAD CORP MONACA SMELTER,1,40
Zinc,7440-66-6,beaver-pa,MONACA,HORSEHEAD CORP MONACA SMELTER,1,40
"Phosphoric acid, sodium salt (1:?)",7632-05-5,beaver-pa,Ellwood City,Nalco Company,1,40
"1,2,3-Propanetricarboxylic acid, 2-hydroxy-, ammonium salt (1:?)",7632-50-0,beaver-pa,Ellwood City,Nalco Company,1,40
Sulfuric acid,7664-93-9,beaver-pa,NEW BRIGHTON,COL-FIN SPECIALTY STEEL CORP,1,40
"Sulfurous acid, sodium salt (1:2)",7757-83-7,beaver-pa,Ellwood City,Nalco Company,1,40
"Sulfuric acid, zinc salt (1:1)",7733-02-0,beaver-pa,Ellwood City,Nalco Company,1,40
Lead chloride (PbCl2),7758-95-4,beaver-pa,MONACA,HORSEHEAD CORP MONACA SMELTER,1,40
"Boric acid (HBO2), sodium salt (1:1)",7775-19-1,beaver-pa,Ellwood City,Nalco Company,1,40
"Phosphoric acid, potassium salt (1:3)",7778-53-2,beaver-pa,Ellwood City,Nalco Company,1,40
Chlorine oxide (ClO2),10049-04-4,walla walla-wa,WALLULA,BOISE WHITE PAPER LLC,0,11
Calcium hydroxide (Ca(OH)2),1305-62-0,walla walla-wa,WALLULA,SPECIALTY MINERALS INC WALLULA,0,11
Calcium oxide (CaO),1305-78-8,walla walla-wa,WALLULA,BOISE WHITE PAPER LLC,0,11
Ammonium hydroxide ((NH4)(OH)),1336-21-6,walla walla-wa,WALLA WALLA,WALLA WALLA FARMERS COOP INC WALLA WALL,0,11
Carbonic acid calcium salt (1:1),471-34-1,walla walla-wa,WALLULA,SPECIALTY MINERALS INC WALLULA,0,11
Carbonic acid calcium salt (1:1),471-34-1,walla walla-wa,WALLULA,BOISE WHITE PAPER LLC,0,11
Tallow,61789-97-7,walla walla-wa,WALLULA,TYSON FRESH MEATS,0,11
"Sulfite liquors and Cooking liquors, green",68131-30-6,walla walla-wa,WALLULA,BOISE WHITE PAPER LLC,0,11
"Sulfite liquors and Cooking liquors, white",68131-33-9,walla walla-wa,WALLULA,BOISE WHITE PAPER LLC,0,11
Sulfuric acid,7664-93-9,walla walla-wa,WALLULA,BOISE WHITE PAPER LLC,0,11
"Lignin, alkali",8068-05-1,walla walla-wa,WALLULA,BOISE WHITE PAPER LLC,0,11
Chlorine oxide (ClO2),10049-04-4,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
Calcium hydroxide (Ca(OH)2),1305-62-0,ballard-ky,WICKLIFFE,SPECIALTY MINERALS INC,0,12
Calcium oxide (CaO),1305-78-8,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
Carbonic acid calcium salt (1:1),471-34-1,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
Carbonic acid calcium salt (1:1),471-34-1,ballard-ky,WICKLIFFE,SPECIALTY MINERALS INC,0,12
"Sulfite liquors and Cooking liquors, spent",66071-92-9,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
"Sulfite liquors and Cooking liquors, green",68131-30-6,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
"Sulfite liquors and Cooking liquors, white",68131-33-9,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
"Waste solids, pulp mill",68477-27-0,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
Carbon,7440-44-0,ballard-ky,WICKLIFFE,MEADWESTVACO VIRGINIA CORP - WICKLIFFE CARBON PLANT,0,12
"Sulfuric acid, sodium salt (1:1)",7681-38-1,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
Sulfuric acid sodium salt (1:2),7757-82-6,ballard-ky,WICKLIFFE,WICKLIFFE PAPER COMPANY,0,12
Chlorine oxide (ClO2),10049-04-4,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
Calcium hydroxide (Ca(OH)2),1305-62-0,dickinson-mi,QUINNESEC,SPECIALTY MINERALS MICHIGAN INC,0,11
Calcium oxide (CaO),1305-78-8,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
Carbonic acid calcium salt (1:1),471-34-1,dickinson-mi,QUINNESEC,SPECIALTY MINERALS MICHIGAN INC,0,11
Carbonic acid calcium salt (1:1),471-34-1,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
"Starch, 2-hydroxy-3-(trimethylammonio)propyl ether, chloride",56780-58-6,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
"Tall oil, sodium salt",65997-01-5,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
"Sulfite liquors and Cooking liquors, spent",66071-92-9,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
"Sulfite liquors and Cooking liquors, green",68131-30-6,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
"Sulfite liquors and Cooking liquors, white",68131-33-9,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
Sulfuric acid sodium salt (1:2),7757-82-6,dickinson-mi,NORWAY,VERSO PAPER QUINNESEC MICH MILL,0,11
Chlorine oxide (ClO2),10049-04-4,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
Calcium oxide (CaO),1305-78-8,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
Gypsum (Ca(SO4).2H2O),13397-24-5,hancock-ky,HAWESVILLE,BIG RIVERS ELECTRIC CORPORATION,0,29
Carbonic acid calcium salt (1:1),471-34-1,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
"Pitch, coal tar, high-temp.",65996-93-2,hancock-ky,HAWESVILLE,CENTURY ALUMINUM OF KENTUCKY,0,29
"Sulfite liquors and Cooking liquors, spent",66071-92-9,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
"Sulfite liquors and Cooking liquors, green",68131-30-6,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
"Sulfite liquors and Cooking liquors, white",68131-33-9,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
Ashes,68131-74-8,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
"Coal, anthracite, calcined",68187-59-7,hancock-ky,HAWESVILLE,CENTURY ALUMINUM OF KENTUCKY,0,29
"Waste solids, pulp mill",68477-27-0,hancock-ky,HAWESVILLE,DOMTAR PAPER CO LLC HAWESVILLE MILL,0,29
Aluminum,7429-90-5,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Aluminum,7429-90-5,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Aluminum,7429-90-5,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Aluminum,7429-90-5,hancock-ky,HAWESVILLE,CENTURY ALUMINUM OF KENTUCKY,0,29
Aluminum,7429-90-5,hancock-ky,HAWESVILLE,CENTURY ALUMINUM OF KENTUCKY,0,29
Aluminum,7429-90-5,hancock-ky,HAWESVILLE,CENTURY ALUMINUM OF KENTUCKY,0,29
Iron,7439-89-6,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Manganese,7439-96-5,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Magnesium,7439-95-4,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Silicon,7440-21-3,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Titanium,7440-32-6,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Carbon,7440-44-0,hancock-ky,HAWESVILLE,CENTURY ALUMINUM OF KENTUCKY,0,29
Boron,7440-42-8,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Chromium,7440-47-3,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Copper,7440-50-8,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Zinc,7440-66-6,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Zinc,7440-66-6,hancock-ky,LEWISPORT,ALERIS ROLLED PRODUCTS INC,0,29
Aluminum fluoride (AlF3),7784-18-1,hancock-ky,HAWESVILLE,CENTURY ALUMINUM OF KENTUCKY,0,29
Chlorine oxide (ClO2),10049-04-4,russell-al,COTTONTON,MEADWESTVACO COATED BOARD INC,0,13
Calcium oxide (CaO),1305-78-8,russell-al,COTTONTON,MEADWESTVACO COATED BOARD INC,0,13
Lampblack,1333-86-4,russell-al,PHENIX CITY,CONTINENTAL CARBON CO PHENIX CITY,0,13
Carbonic acid calcium salt (1:1),471-34-1,russell-al,COTTONTON,MEADWESTVACO COATED BOARD INC,0,13
"Tall oil, sodium salt",65997-01-5,russell-al,COTTONTON,MEADWESTVACO COATED BOARD INC,0,13
"Wastewater, tall-oil soap acidulation",65997-02-6,russell-al,COTTONTON,MEADWESTVACO COATED BOARD INC,0,13
"Sulfite liquors and Cooking liquors, spent",66071-92-9,russell-al,COTTONTON,MEADWESTVACO COATED BOARD INC,0,13
"Sulfite liquors and Cooking liquors, green",68131-30-6,russell-al,COTTONTON,MEADWESTVACO COATED BOARD INC,0,13
